<<<<<<< HEAD
Ticker;Name;Sector;Asset Class;Location;Exchange
ATRO;ASTRONICS CORP;Industrials;Equity;United States;NASDAQ
FRHC;FREEDOM HOLDING CORP;Financials;Equity;United States;NASDAQ
EWTX;EDGEWISE THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
PARR;PAR PACIFIC HOLDINGS INC;Energy;Equity;United States;New York Stock Exchange Inc.
NSA;NATIONAL STORAGE AFFILIATES TRUST;Real Estate;Equity;United States;New York Stock Exchange Inc.
OGN;ORGANON;Health Care;Equity;United States;New York Stock Exchange Inc.
RELY;REMITLY GLOBAL INC;Financials;Equity;United States;NASDAQ
CC;CHEMOURS;Materials;Equity;United States;New York Stock Exchange Inc.
NEOG;NEOGEN CORP;Health Care;Equity;United States;NASDAQ
PRK;PARK NATIONAL CORP;Financials;Equity;United States;Nyse Mkt Llc
GRBK;GREEN BRICK PARTNERS INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
DJT;TRUMP MEDIA TECHNOLOGY GROUP CORP;Communication;Equity;United States;NASDAQ
CUBI;CUSTOMERS BANCORP INC;Financials;Equity;United States;New York Stock Exchange Inc.
DVAX;DYNAVAX TECHNOLOGIES CORP;Health Care;Equity;United States;NASDAQ
TRN;TRINITY INDUSTRIES INC;Industrials;Equity;United States;New York Stock Exchange Inc.
BELFB;BEL FUSE INC CLASS B;Information Technology;Equity;United States;NASDAQ
CURB;CURBLINE PROPERTIES;Real Estate;Equity;United States;New York Stock Exchange Inc.
FRSH;FRESHWORKS INC CLASS A;Information Technology;Equity;United States;NASDAQ
PLAB;PHOTRONICS INC;Information Technology;Equity;United States;NASDAQ
CXW;CORECIVIC REIT INC;Industrials;Equity;United States;New York Stock Exchange Inc.
OMCL;OMNICELL INC;Health Care;Equity;United States;NASDAQ
PENN;PENN ENTERTAINMENT INC;Consumer Discretionary;Equity;United States;NASDAQ
PTON;PELOTON INTERACTIVE CLASS A INC;Consumer Discretionary;Equity;United States;NASDAQ
WERN;WERNER ENTERPRISES INC;Industrials;Equity;United States;NASDAQ
CASH;PATHWARD FINANCIAL INC;Financials;Equity;United States;NASDAQ
MRX;MAREX GROUP PLC;Financials;Equity;United Kingdom;NASDAQ
FIGR;FIGURE TECHNOLOGY SOLUTIONS INC CL;Financials;Equity;United States;NASDAQ
EVTC;EVERTEC INC;Financials;Equity;United States;New York Stock Exchange Inc.
IMNM;IMMUNOME INC;Health Care;Equity;United States;NASDAQ
FRME;FIRST MERCHANTS CORP;Financials;Equity;United States;NASDAQ
BBT;BEACON FINANCIAL CORP;Financials;Equity;United States;New York Stock Exchange Inc.
CRGY;CRESCENT ENERGY CLASS A;Energy;Equity;United States;New York Stock Exchange Inc.
BUSE;FIRST BUSEY CORP;Financials;Equity;United States;NASDAQ
DK;DELEK US HOLDINGS INC;Energy;Equity;United States;New York Stock Exchange Inc.
BHE;BENCHMARK ELECTRONICS INC;Information Technology;Equity;United States;New York Stock Exchange Inc.
KALU;KAISER ALUMINIUM CORP;Materials;Equity;United States;NASDAQ
CALY;CALLAWAY GOLF COMPANY;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
AUPH;AURINIA PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
EYE;NATIONAL VISION HOLDINGS INC;Consumer Discretionary;Equity;United States;NASDAQ
KWR;QUAKER HOUGHTON CORP;Materials;Equity;United States;New York Stock Exchange Inc.
FLO;FLOWERS FOODS INC;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
IE;IVANHOE ELECTRIC INC;Materials;Equity;United States;Nyse Mkt Llc
UCTT;ULTRA CLEAN HOLDINGS INC;Information Technology;Equity;United States;NASDAQ
WLDN;WILLDAN GROUP INC;Industrials;Equity;United States;NASDAQ
INOD;INNODATA INC;Industrials;Equity;United States;NASDAQ
QUBT;QUANTUM COMPUTING INC;Information Technology;Equity;United States;NASDAQ
GENI;GENIUS SPORTS LTD;Consumer Discretionary;Equity;United Kingdom;New York Stock Exchange Inc.
GEO;GEO GROUP INC;Industrials;Equity;United States;New York Stock Exchange Inc.
BATRK;ATLANTA BRAVES HOLDINGS INC SERIES;Communication;Equity;United States;NASDAQ
IVT;INVENTRUST PROPERTIES CORP;Real Estate;Equity;United States;New York Stock Exchange Inc.
HLIO;HELIOS TECHNOLOGIES INC;Industrials;Equity;United States;New York Stock Exchange Inc.
AGYS;AGILYSYS INC;Information Technology;Equity;United States;NASDAQ
CACC;CREDIT ACCEPTANCE CORP;Financials;Equity;United States;NASDAQ
BULL;WEBULL CORP CLASS A;Financials;Equity;United States;NASDAQ
BLX;BANCO LATINOAMERICANO DE COMERCIO;Financials;Equity;Panama;New York Stock Exchange Inc.
IOSP;INNOSPEC INC;Materials;Equity;United States;NASDAQ
EFSC;ENTERPRISE FINANCIAL SERVICES CORP;Financials;Equity;United States;NASDAQ
BIRK;BIRKENSTOCK HOLDING PLC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
MTX;MINERALS TECHNOLOGIES INC;Materials;Equity;United States;New York Stock Exchange Inc.
SRPT;SAREPTA THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
AVDL;AVADEL PHARMACEUTICALS ORD;Health Care;Equity;United States;NASDAQ
CRVL;CORVEL CORP;Health Care;Equity;United States;NASDAQ
ARCB;ARCBEST CORP;Industrials;Equity;United States;NASDAQ
CBZ;CBIZ INC;Industrials;Equity;United States;New York Stock Exchange Inc.
GNL;GLOBAL NET LEASE INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
CRK;COMSTOCK RESOURCES INC;Energy;Equity;United States;New York Stock Exchange Inc.
ADNT;ADIENT PLC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
FWONA;LIBERTY MEDIA FORMULA ONE SERIES A;Communication;Equity;United States;NASDAQ
UNFI;UNITED NATURAL FOODS INC;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
FMC;FMC CORP;Materials;Equity;United States;New York Stock Exchange Inc.
DRH;DIAMONDROCK HOSPITALITY;Real Estate;Equity;United States;NASDAQ
VCEL;VERICEL CORP;Health Care;Equity;United States;NASDAQ
NBTB;NBT BANCORP INC;Financials;Equity;United States;NASDAQ
OSW;ONESPAWORLD HOLDINGS LTD;Consumer Discretionary;Equity;United States;NASDAQ
YELP;YELP INC;Communication;Equity;United States;New York Stock Exchange Inc.
ZD;ZIFF DAVIS INC;Communication;Equity;United States;NASDAQ
DYN;DYNE THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
SPB;SPECTRUM BRANDS HOLDINGS INC;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
USAR;USA RARE EARTH INC CLASS A;Materials;Equity;United States;NASDAQ
BUR;BURFORD CAPITAL LTD;Financials;Equity;United States;New York Stock Exchange Inc.
LASR;NLIGHT INC;Information Technology;Equity;United States;NASDAQ
CNS;COHEN & STEERS INC;Financials;Equity;United States;New York Stock Exchange Inc.
CNXC;CONCENTRIX CORP;Industrials;Equity;United States;NASDAQ
MGNI;MAGNITE INC;Communication;Equity;United States;NASDAQ
PGNY;PROGYNY INC;Health Care;Equity;United States;NASDAQ
ADEA;ADEIA INC;Information Technology;Equity;United States;NASDAQ
SYBT;STOCK YARDS BANCORP INC;Financials;Equity;United States;NASDAQ
HTH;HILLTOP HOLDINGS INC;Financials;Equity;United States;New York Stock Exchange Inc.
PRGO;PERRIGO PLC;Health Care;Equity;United States;New York Stock Exchange Inc.
LBTYK;LIBERTY GLOBAL LTD CLASS C;Communication;Equity;United States;NASDAQ
SAM;BOSTON BEER INC CLASS A;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
LGN;LEGENCE CORP CLASS A;Industrials;Equity;United States;NASDAQ
HUN;HUNTSMAN CORP;Materials;Equity;United States;New York Stock Exchange Inc.
EXTR;EXTREME NETWORKS INC;Information Technology;Equity;United States;NASDAQ
STEL;STELLAR BANCORP INC;Financials;Equity;United States;New York Stock Exchange Inc.
DAVE;DAVE INC CLASS A;Financials;Equity;United States;NASDAQ
BRZE;BRAZE INC CLASS A;Information Technology;Equity;United States;NASDAQ
ROG;ROGERS CORP;Information Technology;Equity;United States;New York Stock Exchange Inc.
TNET;TRINET GROUP INCINARY;Industrials;Equity;United States;New York Stock Exchange Inc.
VECO;VEECO INSTRUMENTS INC;Information Technology;Equity;United States;NASDAQ
STRA;STRATEGIC EDUCATION INC;Consumer Discretionary;Equity;United States;NASDAQ
KSS;KOHLS CORP;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
ATEC;ALPHATEC HOLDNGS INC;Health Care;Equity;United States;NASDAQ
TTI;TETRA TECHNOLOGIES INC;Energy;Equity;United States;New York Stock Exchange Inc.
FLNC;FLUENCE ENERGY INC CLASS A;Industrials;Equity;United States;NASDAQ
NHC;NATIONAL HEALTHCARE CORP;Health Care;Equity;United States;Nyse Mkt Llc
LBTYA;LIBERTY GLOBAL LTD CLASS A;Communication;Equity;United States;NASDAQ
BLBD;BLUE BIRD CORP;Industrials;Equity;United States;NASDAQ
SHO;SUNSTONE HOTEL INVESTORS REIT INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
NWBI;NORTHWEST BANCSHARES INC;Financials;Equity;United States;NASDAQ
ARR;ARMOUR RESIDENTIAL REIT INC;Financials;Equity;United States;New York Stock Exchange Inc.
TPB;TURNING POINT BRANDS INC;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
INTA;INTAPP INC;Information Technology;Equity;United States;NASDAQ
UFPT;UFP TECHNOLOGIES INC;Health Care;Equity;United States;NASDAQ
DHC;DIVERSIFIED HEALTHCARE TRUST;Real Estate;Equity;United States;NASDAQ
CAR;AVIS BUDGET GROUP INC;Industrials;Equity;United States;NASDAQ
HMN;HORACE MANN EDUCATORS CORP;Financials;Equity;United States;New York Stock Exchange Inc.
ARRY;ARRAY TECHNOLOGIES INC;Industrials;Equity;United States;NASDAQ
IPAR;INTERPARFUMS INC;Consumer Staples;Equity;United States;NASDAQ
HLF;HERBALIFE LTD;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
NWL;NEWELL BRANDS INC;Consumer Discretionary;Equity;United States;NASDAQ
SMMT;SUMMIT THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
NIC;NICOLET BANKSHARES INC;Financials;Equity;United States;New York Stock Exchange Inc.
WKC;WORLD KINECT CORP;Energy;Equity;United States;New York Stock Exchange Inc.
BCRX;BIOCRYST PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
MNKD;MANNKIND CORP;Health Care;Equity;United States;NASDAQ
NRIX;NURIX THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
LION;LIONSGATE STUDIOS CORP;Communication;Equity;United States;New York Stock Exchange Inc.
STC;STEWART INFO SERVICES CORP;Financials;Equity;United States;New York Stock Exchange Inc.
LZB;LA-Z-BOY INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
AAMI;ACADIAN ASSET MANAGEMENT INC;Financials;Equity;United States;New York Stock Exchange Inc.
NTST;NETSTREIT CORP;Real Estate;Equity;United States;New York Stock Exchange Inc.
PRGS;PROGRESS SOFTWARE CORP;Information Technology;Equity;United States;NASDAQ
AVPT;AVEPOINT INC CLASS A;Information Technology;Equity;United States;NASDAQ
DBD;DIEBOLD NIXDORF INC;Information Technology;Equity;United States;New York Stock Exchange Inc.
SLVM;SYLVAMO CORP;Materials;Equity;United States;New York Stock Exchange Inc.
SONO;SONOS INC;Consumer Discretionary;Equity;United States;NASDAQ
DDS;DILLARDS INC CLASS A;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
ALG;ALAMO GROUP INC;Industrials;Equity;United States;New York Stock Exchange Inc.
CHCO;CITY HOLDING;Financials;Equity;United States;NASDAQ
CRVS;CORVUS PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
TIC;TIC SOLUTIONS INC;Industrials;Equity;United States;New York Stock Exchange Inc.
QCRH;QCR HOLDINGS INC;Financials;Equity;United States;NASDAQ
PAYO;PAYONEER GLOBAL INC;Financials;Equity;United States;NASDAQ
XHR;XENIA HOTELS RESORTS REIT INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
CCS;CENTURY COMMUNITIES INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
TILE;INTERFACE INC;Industrials;Equity;United States;NASDAQ
QDEL;QUIDELORTHO CORP;Health Care;Equity;United States;NASDAQ
CENTA;CENTRAL GARDEN AND PET CLASS A;Consumer Staples;Equity;United States;NASDAQ
NTCT;NETSCOUT SYSTEMS INC;Information Technology;Equity;United States;NASDAQ
DEI;DOUGLAS EMMETT REIT INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
RCUS;ARCUS BIOSCIENCES INC;Health Care;Equity;United States;New York Stock Exchange Inc.
PPC;PILGRIMS PRIDE CORP;Consumer Staples;Equity;United States;NASDAQ
FUN;SIX FLAGS ENTERTAINMENT CORP;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
ARI;APOLLO COMMERCIAL REAL ESTATE FINA;Financials;Equity;United States;New York Stock Exchange Inc.
ADUS;ADDUS HOMECARE CORP;Health Care;Equity;United States;NASDAQ
AGIO;AGIOS PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
AIN;ALBANY INTERNATIONAL CORP CLASS A;Industrials;Equity;United States;New York Stock Exchange Inc.
ATRC;ATRICURE INC;Health Care;Equity;United States;NASDAQ
OLMA;OLEMA PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
VVX;V2X INC;Industrials;Equity;United States;New York Stock Exchange Inc.
GEF;GREIF INC CLASS A;Materials;Equity;United States;New York Stock Exchange Inc.
VYX;NCR VOYIX CORP;Information Technology;Equity;United States;New York Stock Exchange Inc.
OCUL;OCULAR THERAPEUTIX INC;Health Care;Equity;United States;NASDAQ
ICFI;ICF INTERNATIONAL INC;Industrials;Equity;United States;NASDAQ
DHT;DHT HOLDINGS INC;Energy;Equity;Bermuda;New York Stock Exchange Inc.
COLM;COLUMBIA SPORTSWEAR;Consumer Discretionary;Equity;United States;NASDAQ
SNDR;SCHNEIDER NATIONAL INC CLASS B;Industrials;Equity;United States;New York Stock Exchange Inc.
ARDX;ARDELYX INC;Health Care;Equity;United States;NASDAQ
HLMN;HILLMAN SOLUTIONS CORP;Industrials;Equity;United States;NASDAQ
GABC;GERMAN AMERICAN BANCORP INC;Financials;Equity;United States;NASDAQ
CTRI;CENTURI HOLDINGS INC;Industrials;Equity;United States;New York Stock Exchange Inc.
ANIP;ANI PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
NVRI;ENVIRI CORP;Industrials;Equity;United States;New York Stock Exchange Inc.
TALO;TALOS ENERGY INC;Energy;Equity;United States;New York Stock Exchange Inc.
MD;PEDIATRIX MEDICAL GROUP INC;Health Care;Equity;United States;New York Stock Exchange Inc.
AGM;FEDERAL AGRICULTURAL MORTGAGE NON;Financials;Equity;United States;New York Stock Exchange Inc.
NVTS;NAVITAS SEMICONDUCTOR CORP;Information Technology;Equity;United States;NASDAQ
CTS;CTS CORP;Information Technology;Equity;United States;New York Stock Exchange Inc.
SLNO;SOLENO THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
SHLS;SHOALS TECHNOLOGIES GROUP INC CLAS;Industrials;Equity;United States;NASDAQ
WOR;WORTHINGTON ENTERPRISES INC;Industrials;Equity;United States;New York Stock Exchange Inc.
WGS;GENEDX HOLDINGS CORP CLASS A;Health Care;Equity;United States;NASDAQ
OFG;OFG BANCORP;Financials;Equity;United States;New York Stock Exchange Inc.
NEO;NEOGENOMICS INC;Health Care;Equity;United States;NASDAQ
AORT;ARTIVION INC;Health Care;Equity;United States;New York Stock Exchange Inc.
IMVT;IMMUNOVANT INC;Health Care;Equity;United States;NASDAQ
LEG;LEGGETT & PLATT INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
SMPL;THE SIMPLY GOOD FOODS COMPANY;Consumer Staples;Equity;United States;NASDAQ
USLM;UNITED STATES LIME AND MINERALS IN;Materials;Equity;United States;NASDAQ
ROCK;GIBRALTAR INDUSTRIES INC;Industrials;Equity;United States;NASDAQ
NNI;NELNET INC CLASS A;Financials;Equity;United States;New York Stock Exchange Inc.
HRMY;HARMONY BIOSCIENCES HLDG INC;Health Care;Equity;United States;NASDAQ
ALEX;ALEXANDER AND BALDWIN INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
MQ;MARQETA INC CLASS A;Financials;Equity;United States;NASDAQ
LC;LENDINGCLUB CORP;Financials;Equity;United States;New York Stock Exchange Inc.
SBH;SALLY BEAUTY HOLDINGS INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
FCF;FIRST COMMONWEALTH FINANCIAL CORP;Financials;Equity;United States;New York Stock Exchange Inc.
IRON;DISC MEDICINE INC;Health Care;Equity;United States;NASDAQ
GBX;GREENBRIER INC;Industrials;Equity;United States;New York Stock Exchange Inc.
RXRX;RECURSION PHARMACEUTICALS INC CLAS;Health Care;Equity;United States;NASDAQ
XPRO;EXPRO GROUP HOLDINGS NV;Energy;Equity;United States;New York Stock Exchange Inc.
ENR;ENERGIZER HOLDINGS INC;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
STOK;STOKE THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
LLYVA;LIBERTY LIVE HOLDINGS INC;Consumer Discretionary;Equity;United States;NASDAQ
REAL;THE REALREAL INC;Consumer Discretionary;Equity;United States;NASDAQ
MBC;MASTERBRAND INC;Industrials;Equity;United States;New York Stock Exchange Inc.
COLL;COLLEGIUM PHARMACEUTICAL INC;Health Care;Equity;United States;NASDAQ
MLKN;MILLERKNOLL INC;Industrials;Equity;United States;NASDAQ
AZTA;AZENTA INC;Health Care;Equity;United States;NASDAQ
NWN;NORTHWEST NATURAL HOLDING COMPANY;Utilities;Equity;United States;New York Stock Exchange Inc.
RSI;RUSH STREET INTERACTIVE INC CLASS;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
TNK;TEEKAY TANKERS LTD CLASS A;Energy;Equity;Bermuda;New York Stock Exchange Inc.
DV;DOUBLEVERIFY HOLDINGS INC;Communication;Equity;United States;New York Stock Exchange Inc.
BFC;BANK FIRST CORP;Financials;Equity;United States;NASDAQ
BRSL;BRIGHTSTAR LOTTERY PLC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
VAC;MARRIOTT VACATIONS WORLDWIDE CORP;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
CLMT;CALUMET INC;Energy;Equity;United States;NASDAQ
CLDX;CELLDEX THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
RCAT;RED CAT HOLDINGS INC;Industrials;Equity;United States;NASDAQ
ATEN;A10 NETWORKS INC;Information Technology;Equity;United States;New York Stock Exchange Inc.
JBLU;JETBLUE AIRWAYS CORP;Industrials;Equity;United States;NASDAQ
PRCT;PROCEPT BIOROBOTICS CORP;Health Care;Equity;United States;NASDAQ
SNDX;SYNDAX PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
ALMS;ALUMIS INC;Health Care;Equity;United States;NASDAQ
RAMP;LIVERAMP HOLDINGS INC;Information Technology;Equity;United States;New York Stock Exchange Inc.
THR;THERMON GROUP HOLDINGS INC;Industrials;Equity;United States;New York Stock Exchange Inc.
FTRE;FORTREA HOLDINGS INC;Health Care;Equity;United States;NASDAQ
WVE;WAVE LIFE SCIENCES LTD;Health Care;Equity;United States;NASDAQ
LMAT;LEMAITRE VASCULAR INC;Health Care;Equity;United States;NASDAQ
MAN;MANPOWER INC;Industrials;Equity;United States;New York Stock Exchange Inc.
SEM;SELECT MEDICAL HOLDINGS CORP;Health Care;Equity;United States;New York Stock Exchange Inc.
GSHD;GOOSEHEAD INSURANCE INC CLASS A;Financials;Equity;United States;NASDAQ
HTO;H2O AMERICA;Utilities;Equity;United States;NASDAQ
WWW;WOLVERINE WORLD WIDE INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
KNTK;KINETIK HOLDINGS INC CLASS A;Energy;Equity;United States;New York Stock Exchange Inc.
DGII;DIGI INTERNATIONAL INC;Information Technology;Equity;United States;NASDAQ
HCI;HCI GROUP INC;Financials;Equity;United States;New York Stock Exchange Inc.
NSSC;NAPCO SECURITY TECHNOLOGIES INC;Information Technology;Equity;United States;NASDAQ
FLYW;FLYWIRE CORP;Financials;Equity;United States;NASDAQ
PEB;PEBBLEBROOK HOTEL TRUST REIT;Real Estate;Equity;United States;New York Stock Exchange Inc.
LNN;LINDSAY CORP;Industrials;Equity;United States;New York Stock Exchange Inc.
WABC;WESTAMERICA BANCORPORATION;Financials;Equity;United States;NASDAQ
JJSF;J AND J SNACK FOODS CORP;Consumer Staples;Equity;United States;NASDAQ
ALKT;ALKAMI TECHNOLOGY INC;Information Technology;Equity;United States;NASDAQ
